clean,rainy
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-121.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-122.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-123.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-124.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-125.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-126.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-127.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-128.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-129.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-130.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-131.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-132.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-133.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-134.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-135.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-136.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-137.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-138.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-139.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-140.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-141.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-142.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-143.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-144.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-145.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-146.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-147.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-148.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-149.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-150.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-151.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-152.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-153.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-154.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-155.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-156.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-157.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-158.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-159.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-160.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-161.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-162.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-163.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-164.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-165.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-166.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-167.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-168.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-169.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-170.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-171.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-172.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-173.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-174.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-175.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-176.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-177.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-178.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-179.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-180.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-181.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-182.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-183.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-184.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-185.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-186.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-187.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-188.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-189.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-190.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-191.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-192.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-193.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-194.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-195.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-196.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-197.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-198.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-199.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-200.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-201.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-202.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-203.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-204.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-205.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-206.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-207.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-208.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-209.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-210.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-211.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-212.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-213.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-214.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-215.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-216.png
/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-C-000.png,/mnt/HDD-data/jianuo/dataset/GT-Rain/GT-RAIN_train/Marunuma1400_0-0/Marunuma1400_0-0-Webcam-R-217.png
